 
Fecha	Valor
31/03/2016	14,05
01/04/2016	14,05
02/04/2016	14,06
03/04/2016	14,06
04/04/2016	14,06
05/04/2016	14,10
06/04/2016	14,11
07/04/2016	14,12
08/04/2016	14,14
09/04/2016	14,15
10/04/2016	14,15
11/04/2016	14,15
12/04/2016	14,18
13/04/2016	14,20
14/04/2016	14,21
15/04/2016	14,22
16/04/2016	14,23
17/04/2016	14,23
18/04/2016	14,23
19/04/2016	14,27
20/04/2016	14,28
21/04/2016	14,29
22/04/2016	14,31
23/04/2016	14,32
24/04/2016	14,32
25/04/2016	14,32
26/04/2016	14,36
27/04/2016	14,37
28/04/2016	14,38
29/04/2016	14,40
30/04/2016	14,41
01/05/2016	14,41
02/05/2016	14,41
03/05/2016	14,46
04/05/2016	14,47
05/05/2016	14,48
06/05/2016	14,50
07/05/2016	14,51
08/05/2016	14,51
09/05/2016	14,51
10/05/2016	14,55
11/05/2016	14,57
12/05/2016	14,58
13/05/2016	14,60
14/05/2016	14,61
15/05/2016	14,61
16/05/2016	14,61
17/05/2016	14,65
18/05/2016	14,67
19/05/2016	14,68
20/05/2016	14,70
21/05/2016	14,71
22/05/2016	14,71
23/05/2016	14,71
24/05/2016	14,75
25/05/2016	14,77
26/05/2016	14,77
27/05/2016	14,80
28/05/2016	14,82
29/05/2016	14,82
30/05/2016	14,82
31/05/2016	14,86
01/06/2016	14,88
02/06/2016	14,90
03/06/2016	14,91
04/06/2016	14,93
05/06/2016	14,93
06/06/2016	14,93
07/06/2016	14,98
08/06/2016	14,99
09/06/2016	15,01
10/06/2016	15,02
11/06/2016	15,04
12/06/2016	15,04
13/06/2016	15,04
14/06/2016	15,09
15/06/2016	15,11
16/06/2016	15,12
17/06/2016	15,14
18/06/2016	15,14
19/06/2016	15,14
20/06/2016	15,14
21/06/2016	15,14
22/06/2016	15,22
23/06/2016	15,24
24/06/2016	15,25
25/06/2016	15,27
26/06/2016	15,27
27/06/2016	15,27
28/06/2016	15,33
29/06/2016	15,35
30/06/2016	15,37
01/07/2016	15,39
02/07/2016	15,41
03/07/2016	15,41
04/07/2016	15,41
05/07/2016	15,48
06/07/2016	15,50
07/07/2016	15,52
08/07/2016	15,54
09/07/2016	15,54
10/07/2016	15,54
11/07/2016	15,54
12/07/2016	15,62
13/07/2016	15,65
14/07/2016	15,67
15/07/2016	15,69
16/07/2016	15,71
17/07/2016	15,71
18/07/2016	15,71
19/07/2016	15,76
20/07/2016	15,77
21/07/2016	15,79
22/07/2016	15,80
23/07/2016	15,82
24/07/2016	15,82
25/07/2016	15,82
26/07/2016	15,86
27/07/2016	15,88
28/07/2016	15,90
29/07/2016	15,91
30/07/2016	15,93
31/07/2016	15,93
01/08/2016	15,93
02/08/2016	15,97
03/08/2016	15,99
04/08/2016	16,00
05/08/2016	16,02
06/08/2016	16,04
07/08/2016	16,04
08/08/2016	16,04
09/08/2016	16,08
10/08/2016	16,10
11/08/2016	16,11
12/08/2016	16,13
13/08/2016	16,15
14/08/2016	16,15
15/08/2016	16,15
16/08/2016	16,15
17/08/2016	16,20
18/08/2016	16,21
19/08/2016	16,22
20/08/2016	16,23
21/08/2016	16,23
22/08/2016	16,23
23/08/2016	16,26
24/08/2016	16,27
25/08/2016	16,28
26/08/2016	16,29
27/08/2016	16,30
28/08/2016	16,30
29/08/2016	16,30
30/08/2016	16,34
31/08/2016	16,35
01/09/2016	16,36
02/09/2016	16,37
03/09/2016	16,38
04/09/2016	16,38
05/09/2016	16,38
06/09/2016	16,41
07/09/2016	16,42
08/09/2016	16,43
09/09/2016	16,44
10/09/2016	16,45
11/09/2016	16,45
12/09/2016	16,45
13/09/2016	16,48
14/09/2016	16,49
15/09/2016	16,50
16/09/2016	16,51
17/09/2016	16,51
18/09/2016	16,51
19/09/2016	16,51
20/09/2016	16,51
21/09/2016	16,51
22/09/2016	16,52
23/09/2016	16,52
24/09/2016	16,52
25/09/2016	16,52
26/09/2016	16,52
27/09/2016	16,52
28/09/2016	16,52
29/09/2016	16,52
30/09/2016	16,52
01/10/2016	16,52
02/10/2016	16,52
03/10/2016	16,52
04/10/2016	16,53
05/10/2016	16,53
06/10/2016	16,53
07/10/2016	16,53
08/10/2016	16,53
09/10/2016	16,53
10/10/2016	16,53
11/10/2016	16,53
12/10/2016	16,54
13/10/2016	16,54
14/10/2016	16,54
15/10/2016	16,54
16/10/2016	16,54
17/10/2016	16,54
18/10/2016	16,55
19/10/2016	16,56
20/10/2016	16,56
21/10/2016	16,57
22/10/2016	16,57
23/10/2016	16,57
24/10/2016	16,57
25/10/2016	16,59
26/10/2016	16,60
27/10/2016	16,60
28/10/2016	16,61
29/10/2016	16,62
30/10/2016	16,62
31/10/2016	16,62
01/11/2016	16,63
02/11/2016	16,64
03/11/2016	16,64
04/11/2016	16,65
05/11/2016	16,66
06/11/2016	16,66
07/11/2016	16,66
08/11/2016	16,67
09/11/2016	16,68
10/11/2016	16,69
11/11/2016	16,69
12/11/2016	16,70
13/11/2016	16,70
14/11/2016	16,70
15/11/2016	16,72
16/11/2016	16,72
17/11/2016	16,73
18/11/2016	16,75
19/11/2016	16,76
20/11/2016	16,76
21/11/2016	16,76
22/11/2016	16,80
23/11/2016	16,82
24/11/2016	16,83
25/11/2016	16,84
26/11/2016	16,86
27/11/2016	16,86
28/11/2016	16,86
29/11/2016	16,86
30/11/2016	16,91
01/12/2016	16,92
02/12/2016	16,94
03/12/2016	16,95
04/12/2016	16,95
05/12/2016	16,95
06/12/2016	16,99
07/12/2016	17,00
08/12/2016	17,02
09/12/2016	17,02
10/12/2016	17,02
11/12/2016	17,02
12/12/2016	17,02
13/12/2016	17,09
14/12/2016	17,10
15/12/2016	17,11
16/12/2016	17,13
17/12/2016	17,14
18/12/2016	17,14
19/12/2016	17,14
20/12/2016	17,16
21/12/2016	17,17
22/12/2016	17,18
23/12/2016	17,19
24/12/2016	17,20
25/12/2016	17,20
26/12/2016	17,20
27/12/2016	17,22
28/12/2016	17,23
29/12/2016	17,24
30/12/2016	17,25
31/12/2016	17,26
01/01/2017	17,26
02/01/2017	17,26
03/01/2017	17,29
04/01/2017	17,29
05/01/2017	17,30
06/01/2017	17,31
07/01/2017	17,32
08/01/2017	17,32
09/01/2017	17,32
10/01/2017	17,35
11/01/2017	17,36
12/01/2017	17,36
13/01/2017	17,37
14/01/2017	17,38
15/01/2017	17,38
16/01/2017	17,38
17/01/2017	17,41
18/01/2017	17,41
19/01/2017	17,42
20/01/2017	17,43
21/01/2017	17,43
22/01/2017	17,43
23/01/2017	17,43
24/01/2017	17,45
25/01/2017	17,46
26/01/2017	17,47
27/01/2017	17,47
28/01/2017	17,48
29/01/2017	17,48
30/01/2017	17,48
31/01/2017	17,50
01/02/2017	17,51
02/02/2017	17,51
03/02/2017	17,52
04/02/2017	17,53
05/02/2017	17,53
06/02/2017	17,53
07/02/2017	17,55
08/02/2017	17,56
09/02/2017	17,56
10/02/2017	17,57
11/02/2017	17,58
12/02/2017	17,58
13/02/2017	17,58
14/02/2017	17,60
15/02/2017	17,60
16/02/2017	17,61
17/02/2017	17,62
18/02/2017	17,63
19/02/2017	17,63
20/02/2017	17,63
21/02/2017	17,65
22/02/2017	17,66
23/02/2017	17,67
24/02/2017	17,67
25/02/2017	17,68
26/02/2017	17,68
27/02/2017	17,68
28/02/2017	17,68
01/03/2017	17,68
02/03/2017	17,72
03/03/2017	17,73
04/03/2017	17,74
05/03/2017	17,74
06/03/2017	17,74
07/03/2017	17,76
08/03/2017	17,77
09/03/2017	17,78
10/03/2017	17,79
11/03/2017	17,80
12/03/2017	17,80
13/03/2017	17,80
14/03/2017	17,82
15/03/2017	17,83
16/03/2017	17,84
17/03/2017	17,85
18/03/2017	17,87
19/03/2017	17,87
20/03/2017	17,87
21/03/2017	17,91
22/03/2017	17,92
23/03/2017	17,94
24/03/2017	17,95
25/03/2017	17,95
26/03/2017	17,95
27/03/2017	17,95
28/03/2017	18,01
29/03/2017	18,02
30/03/2017	18,04
31/03/2017	18,05
01/04/2017	18,07
02/04/2017	18,07
03/04/2017	18,07
04/04/2017	18,11
05/04/2017	18,13
06/04/2017	18,14
07/04/2017	18,16
08/04/2017	18,17
09/04/2017	18,17
10/04/2017	18,17
11/04/2017	18,22
12/04/2017	18,23
13/04/2017	18,24
14/04/2017	18,24
15/04/2017	18,24
16/04/2017	18,24
17/04/2017	18,24
18/04/2017	18,32
19/04/2017	18,33
20/04/2017	18,35
21/04/2017	18,36
22/04/2017	18,38
23/04/2017	18,38
24/04/2017	18,38
25/04/2017	18,42
26/04/2017	18,43
27/04/2017	18,45
28/04/2017	18,46
29/04/2017	18,48
30/04/2017	18,48
01/05/2017	18,48
02/05/2017	18,48
03/05/2017	18,54
04/05/2017	18,55
05/05/2017	18,56
06/05/2017	18,58
07/05/2017	18,58
08/05/2017	18,58
09/05/2017	18,62
10/05/2017	18,64
11/05/2017	18,65
12/05/2017	18,67
13/05/2017	18,68
14/05/2017	18,68
15/05/2017	18,68
16/05/2017	18,73
17/05/2017	18,74
18/05/2017	18,76
19/05/2017	18,77
20/05/2017	18,79
21/05/2017	18,79
22/05/2017	18,79
23/05/2017	18,83
24/05/2017	18,85
25/05/2017	18,87
26/05/2017	18,87
27/05/2017	18,90
28/05/2017	18,90
29/05/2017	18,90
30/05/2017	18,94
31/05/2017	18,96
01/06/2017	18,97
02/06/2017	18,99
03/06/2017	19,00
04/06/2017	19,00
05/06/2017	19,00
06/06/2017	19,05
07/06/2017	19,07
08/06/2017	19,08
09/06/2017	19,10
10/06/2017	19,11
11/06/2017	19,11
12/06/2017	19,11
13/06/2017	19,16
14/06/2017	19,18
15/06/2017	19,19
16/06/2017	19,21
17/06/2017	19,22
18/06/2017	19,22
19/06/2017	19,22
20/06/2017	19,24
21/06/2017	19,24
22/06/2017	19,26
23/06/2017	19,27
24/06/2017	19,28
25/06/2017	19,28
26/06/2017	19,28
27/06/2017	19,30
28/06/2017	19,31
29/06/2017	19,32
30/06/2017	19,33
01/07/2017	19,34
02/07/2017	19,34
03/07/2017	19,34
04/07/2017	19,36
05/07/2017	19,37
06/07/2017	19,38
07/07/2017	19,39
08/07/2017	19,40
09/07/2017	19,40
10/07/2017	19,40
11/07/2017	19,42
12/07/2017	19,43
13/07/2017	19,44
14/07/2017	19,45
15/07/2017	19,46
16/07/2017	19,46
17/07/2017	19,46
18/07/2017	19,48
19/07/2017	19,49
20/07/2017	19,49
21/07/2017	19,50
22/07/2017	19,51
23/07/2017	19,51
24/07/2017	19,51
25/07/2017	19,53
26/07/2017	19,54
27/07/2017	19,55
28/07/2017	19,55
29/07/2017	19,56
30/07/2017	19,56
31/07/2017	19,56
01/08/2017	19,58
02/08/2017	19,59
03/08/2017	19,60
04/08/2017	19,60
05/08/2017	19,61
06/08/2017	19,61
07/08/2017	19,61
08/08/2017	19,63
09/08/2017	19,64
10/08/2017	19,65
11/08/2017	19,65
12/08/2017	19,66
13/08/2017	19,66
14/08/2017	19,66
15/08/2017	19,68
16/08/2017	19,69
17/08/2017	19,70
18/08/2017	19,71
19/08/2017	19,72
20/08/2017	19,72
21/08/2017	19,72
22/08/2017	19,72
23/08/2017	19,77
24/08/2017	19,78
25/08/2017	19,79
26/08/2017	19,80
27/08/2017	19,80
28/08/2017	19,80
29/08/2017	19,83
30/08/2017	19,84
31/08/2017	19,85
01/09/2017	19,86
02/09/2017	19,87
03/09/2017	19,87
04/09/2017	19,87
05/09/2017	19,90
06/09/2017	19,92
07/09/2017	19,93
08/09/2017	19,94
09/09/2017	19,95
10/09/2017	19,95
11/09/2017	19,95
